2,0.00E+00
1.998993085,0.069165707
1.995973353,0.120328068
1.990943845,0.166278202
1.983909626,0.209060299
1.974877777,0.24954006
1.963857395,0.288121568
1.950859574,0.32515704
1.935897403,0.360818047
1.918985947,0.395227952
1.900142235,0.428477387
1.879385242,0.460632174
1.856735866,0.491739719
1.832216915,0.521833949
1.805853077,0.550939079
1.777670897,0.579072478
1.747698754,0.606246862
1.715966826,0.632471947
1.682507066,0.657755709
1.647353163,0.682105323
1.610540515,0.705514548
1.572106189,0.727993394
1.532088886,0.749533317
1.490528899,0.770142041
1.447468076,0.789818745
1.402949775,0.808560023
1.357018823,0.826371043
1.309721468,0.843248682
1.261105334,0.859196701
1.211219374,0.874218668
1.160113819,0.888318051
1.107840128,0.901499847
1.054450935,0.913771233
1,0.925137995
0.94454215,0.935612647
0.888133225,0.945205047
0.830830026,0.953929426
0.772690251,0.961801471
0.713772443,0.968839217
0.654135927,0.975063924
0.593840751,0.980499476
0.532947627,0.9851732
0.471517871,0.989116069
0.409613336,0.992363176
0.347296355,0.994954575
0.284629677,0.996936691
0.2216764,0.998361973
0.158499914,0.999292263
0.095163832,0.999802336
0.031731928,0.99998726
-0.031731928,0.99998726
-0.095163832,0.999802336
-0.158499914,0.999292263
-0.2216764,0.998361973
-0.284629677,0.996936691
-0.347296355,0.994954575
-0.409613336,0.992363176
-0.471517871,0.989116069
-0.532947627,0.9851732
-0.593840751,0.980499476
-0.654135927,0.975063924
-0.713772443,0.968839217
-0.772690251,0.961801471
-0.830830026,0.953929426
-0.888133225,0.945205047
-0.94454215,0.935612647
-1,0.925137995
-1.054450935,0.913771233
-1.107840128,0.901499847
-1.160113819,0.888318051
-1.211219374,0.874218668
-1.261105334,0.859196701
-1.309721468,0.843248682
-1.357018823,0.826371043
-1.402949775,0.808560023
-1.447468076,0.789818745
-1.490528899,0.770142041
-1.532088886,0.749533317
-1.572106189,0.727993394
-1.610540515,0.705514548
-1.647353163,0.682105323
-1.682507066,0.657755709
-1.715966826,0.632471947
-1.747698754,0.606246862
-1.777670897,0.579072478
-1.805853077,0.550939079
-1.832216915,0.521833949
-1.856735866,0.491739719
-1.879385242,0.460632174
-1.900142235,0.428477387
-1.918985947,0.395227952
-1.935897403,0.360818047
-1.950859574,0.32515704
-1.963857395,0.288121568
-1.974877777,0.24954006
-1.983909626,0.209060299
-1.990943845,0.166278202
-1.995973353,0.120328068
-1.998993085,0.069165707
-2,0.00E+00
-1.998993085,-0.069165707
-1.995973353,-0.120328068
-1.990943845,-0.166278202
-1.983909626,-0.209060299
-1.974877777,-0.24954006
-1.963857395,-0.288121568
-1.950859574,-0.32515704
-1.935897403,-0.360818047
-1.918985947,-0.395227952
-1.900142235,-0.428477387
-1.879385242,-0.460632174
-1.856735866,-0.491739719
-1.832216915,-0.521833949
-1.805853077,-0.550939079
-1.777670897,-0.579072478
-1.747698754,-0.606246862
-1.715966826,-0.632471947
-1.682507066,-0.657755709
-1.647353163,-0.682105323
-1.610540515,-0.705514548
-1.572106189,-0.727993394
-1.532088886,-0.749533317
-1.490528899,-0.770142041
-1.447468076,-0.789818745
-1.402949775,-0.808560023
-1.357018823,-0.826371043
-1.309721468,-0.843248682
-1.261105334,-0.859196701
-1.211219374,-0.874218668
-1.160113819,-0.888318051
-1.107840128,-0.901499847
-1.054450935,-0.913771233
-1,-0.925137995
-0.94454215,-0.935612647
-0.888133225,-0.945205047
-0.830830026,-0.953929426
-0.772690251,-0.961801471
-0.713772443,-0.968839217
-0.654135927,-0.975063924
-0.593840751,-0.980499476
-0.532947627,-0.9851732
-0.471517871,-0.989116069
-0.409613336,-0.992363176
-0.347296355,-0.994954575
-0.284629677,-0.996936691
-0.2216764,-0.998361973
-0.158499914,-0.999292263
-0.095163832,-0.999802336
-0.031731928,-0.99998726
0.031731928,-0.99998726
0.095163832,-0.999802336
0.158499914,-0.999292263
0.2216764,-0.998361973
0.284629677,-0.996936691
0.347296355,-0.994954575
0.409613336,-0.992363176
0.471517871,-0.989116069
0.532947627,-0.9851732
0.593840751,-0.980499476
0.654135927,-0.975063924
0.713772443,-0.968839217
0.772690251,-0.961801471
0.830830026,-0.953929426
0.888133225,-0.945205047
0.94454215,-0.935612647
1,-0.925137995
1.054450935,-0.913771233
1.107840128,-0.901499847
1.160113819,-0.888318051
1.211219374,-0.874218668
1.261105334,-0.859196701
1.309721468,-0.843248682
1.357018823,-0.826371043
1.402949775,-0.808560023
1.447468076,-0.789818745
1.490528899,-0.770142041
1.532088886,-0.749533317
1.572106189,-0.727993394
1.610540515,-0.705514548
1.647353163,-0.682105323
1.682507066,-0.657755709
1.715966826,-0.632471947
1.747698754,-0.606246862
1.777670897,-0.579072478
1.805853077,-0.550939079
1.832216915,-0.521833949
1.856735866,-0.491739719
1.879385242,-0.460632174
1.900142235,-0.428477387
1.918985947,-0.395227952
1.935897403,-0.360818047
1.950859574,-0.32515704
1.963857395,-0.288121568
1.974877777,-0.24954006
1.983909626,-0.209060299
1.990943845,-0.166278202
1.995973353,-0.120328068
1.998993085,-0.069165707
