1.651913646,-0.563728411,,,,-0.347296355,-0.984807433
1.63997639,-0.572377063,,,,-0.409613336,-0.978802048
1.627858087,-5.81E-01,,,,-0.471517871,-0.97181135
1.615560074,-5.89E-01,,,,-0.532947627,-0.963841963
1.603083711,-0.597934252,,,,-0.593840751,-0.954901738
1.590430373,-0.606324783,,,,-0.654135927,-0.945000739
1.577601458,-0.614647038,,,,-0.713772443,-0.934147801
1.564598383,-0.622898877,,,,-0.772690251,-0.922353773
1.551422581,-0.631085995,,,,-0.830830026,-0.909631624
1.538075509,-0.639200592,,,,-0.888133225,-0.895993327
1.52455864,-0.64724502,,,,-0.94454215,-0.881452666
1.510873465,-0.655220143,,,,-1,-0.866025229
1.497021496,-0.663119434,,,,-1.054450935,-0.849724386
1.483004262,-0.6709493,,,,-1.107840128,-0.832569536
1.46882331,-0.678701423,,,,-1.160113819,-0.814574584
1.454480206,-0.686381159,,,,-1.211219374,-0.79576092
1.439976533,-0.693984436,,,,-1.261105334,-0.776144581
1.425313892,-0.701509941,,,,-1.309721468,-0.755747487
1.410493903,-0.708960715,,,,-1.357018823,-0.734590041
1.3955182,-0.716330839,,,,-1.402949775,-0.712691527
1.380388438,-0.723621664,,,,-1.447468076,-0.690076065
1.365106286,-0.730833903,,,,-1.490528899,-0.666766585
1.349673433,-0.737966151,,,,-1.532088886,-0.642784423
1.33409158,-0.745016325,,,,-1.572106189,-0.618157145
1.318362449,-0.751982916,,,,-1.610540515,-0.592905387
1.302487777,-0.758866945,,,,-1.647353163,-0.567054973
1.286469315,-0.765667456,,,,-1.682507066,-0.540638227
1.270308831,-0.772383601,,,,-1.715966826,-0.513671201
1.254008111,-0.77901463,,,,-1.747698754,-0.486191186
1.237568953,-0.785559883,,,,-1.777670897,-0.458221256
1.220993173,-0.79201878,,,,-1.805853077,-0.429787762
1.2042826,-0.798388624,,,,-1.832216915,-0.400920997
1.187439078,-0.80467051,,,,-1.856735866,-0.371656165
1.170464469,-0.810864318,,,,-1.879385242,-0.342011326
1.153360644,-0.816969765,,,,-1.900142235,-0.312023382
1.136129493,-0.822982546,,,,-1.918985947,-0.2817184
1.118772919,-0.828905988,,,,-1.935897403,-0.251146294
1.101292836,-0.834737606,,,,-1.950859574,-0.220295182
1.083691174,-0.840477126,,,,-1.963857395,-0.189226704
1.065969878,-0.846123591,,,,-1.974877777,-0.157972928
1.048130902,-0.851677916,,,,-1.983909626,-0.126563206
1.030176218,-0.857136216,,,,-1.990943845,-0.095027602
1.012107805,-0.862500758,,,,-1.995973353,-0.063396827
0.993927661,-0.867770481,,,,-1.998993085,-0.031702495
0.97563779,-0.872944475,,,,-2,2.45E-16
0.957240213,-0.878021966,,,,-2,4.90E-16
0.938736961,-0.883002304,,,,-1.998993085,0.031702495
0.920130075,-0.887884947,,,,-1.995973353,0.063396827
0.901421611,-0.892669452,,,,-1.990943845,0.095027602
0.882613634,-0.897355463,,,,-1.983909626,0.126563206
0.86370822,-0.9019427,,,,-1.974877777,0.157972928
0.844707456,-0.906430952,,,,-1.963857395,0.189226704
0.825613439,-0.910817953,,,,-1.950859574,0.220295182
0.806428278,-0.915105171,,,,-1.935897403,0.251146294
0.78715409,-0.919291003,,,,-1.918985947,0.2817184
0.767793004,-0.923375929,,,,-1.900142235,0.312023382
0.748347157,-0.927358037,,,,-1.879385242,0.342011326
0.728818695,-0.93123829,,,,-1.856735866,0.371656165
0.709209774,-0.935015925,,,,-1.832216915,0.400920997
0.689522559,-0.938690308,,,,-1.805853077,0.429787762
0.669759224,-0.94226092,,,,-1.777670897,0.458221256
0.64992195,-0.945727343,,,,-1.747698754,0.486191186
0.630012928,-9.49E-01,,,,-1.715966826,0.513671201
0.610034354,-0.952346375,,,,-1.682507066,0.540638227
0.589988435,-0.955498543,,,,-1.647353163,0.567054973
0.569877384,-0.958545622,,,,-1.610540515,0.592905387
0.54970342,-0.961486192,,,,-1.572106189,0.618157145
0.529468772,-0.964321105,,,,-1.532088886,0.642784423
0.509175672,-0.967049221,,,,-1.490528899,0.666766585
0.488826361,-0.969671147,,,,-1.447468076,0.690076065
0.468423086,-0.972185311,,,,-1.402949775,0.712691527
0.447968099,-0.97459239,,,,-1.357018823,0.734590041
0.427463658,-0.976892006,,,,-1.309721468,0.755747487
0.406912026,-0.979083791,,,,-1.261105334,0.776144581
0.386315473,-0.981167446,,,,-1.211219374,0.79576092
0.365676273,-0.983142732,,,,-1.160113819,0.814574584
0.344996703,-0.985009459,,,,-1.107840128,0.832569536
0.324279047,-0.98676748,,,,-1.054450935,0.849724386
0.303525592,-0.98841668,,,,-1,0.866025229
0.282738628,-0.98995688,,,,-0.94454215,0.881452666
0.261920452,-0.991387304,,,,-0.888133225,0.895993327
0.241073361,-0.992708616,,,,-0.830830026,0.909631624
0.220199656,-0.993920346,,,,-0.772690251,0.922353773
0.199301642,-0.995022165,,,,-0.713772443,0.934147801
0.178381625,-0.996014395,,,,-0.654135927,0.945000739
0.157441916,-0.996896415,,,,-0.593840751,0.954901738
0.136484827,-0.997668521,,,,-0.532947627,0.963841963
0.11551267,-0.998330566,,,,-0.471517871,0.97181135
0.09452776,-0.998882125,,,,-0.409613336,0.978802048
0.073532416,-0.999323741,,,,-0.347296355,0.984807433
0.052528953,-0.999654835,,,,-0.284629677,0.989821093
0.031519692,-0.999875497,,,,-0.2216764,0.993838191
0.010506951,-0.999986035,,,,-0.158499914,0.99685448
-0.010506951,-0.999986035,,,,-0.095163832,0.998867078
-0.031519692,-0.999875497,,,,-0.031731928,0.999873828
-0.052528953,-0.999654835,,,,0.031731928,0.999873828
-0.073532416,-0.999323741,,,,0.095163832,0.998867078
-0.09452776,-0.998882125,,,,0.158499914,0.99685448
-0.11551267,-0.998330566,,,,0.2216764,0.993838191
-0.136484827,-0.997668521,,,,0.284629677,0.989821093
-0.157441916,-0.996896415,,,,0.347296355,0.984807433
-0.178381625,-0.996014395,,,,0.409613336,0.978802048
-0.199301642,-0.995022165,,,,0.471517871,0.97181135
-0.220199656,-0.993920346,,,,0.532947627,0.963841963
-0.241073361,-0.992708616,,,,0.593840751,0.954901738
-0.261920452,-0.991387304,,,,0.654135927,0.945000739
-0.282738628,-0.98995688,,,,0.713772443,0.934147801
-0.303525592,-0.98841668,,,,0.772690251,0.922353773
-0.324279047,-0.98676748,,,,0.830830026,0.909631624
-0.344996703,-0.985009459,,,,0.888133225,0.895993327
-0.365676273,-0.983142732,,,,0.94454215,0.881452666
-0.386315473,-0.981167446,,,,1,0.866025229
-0.406912026,-0.979083791,,,,1.054450935,0.849724386
-0.427463658,-0.976892006,,,,1.107840128,0.832569536
-0.447968099,-0.97459239,,,,1.160113819,0.814574584
-0.468423086,-0.972185311,,,,1.211219374,0.79576092
-0.488826361,-0.969671147,,,,1.261105334,0.776144581
-0.509175672,-0.967049221,,,,1.309721468,0.755747487
-0.529468772,-0.964321105,,,,1.357018823,0.734590041
-0.54970342,-0.961486192,,,,1.402949775,0.712691527
-0.569877384,-0.958545622,,,,1.447468076,0.690076065
-0.589988435,-0.955498543,,,,1.490528899,0.666766585
-0.610034354,-0.952346375,,,,1.532088886,0.642784423
-0.630012928,-0.949089246,,,,1.572106189,0.618157145
-0.64992195,-0.945727343,,,,1.610540515,0.592905387
-0.669759224,-0.94226092,,,,1.647353163,0.567054973
-0.689522559,-0.938690308,,,,1.682507066,0.540638227
-0.709209774,-0.935015925,,,,1.715966826,0.513671201
-0.728818695,-0.93123829,,,,1.747698754,0.486191186
-0.748347157,-0.927358037,,,,1.777670897,0.458221256
-0.767793004,-0.923375929,,,,1.805853077,0.429787762
-0.78715409,-0.919291003,,,,1.832216915,0.400920997
-0.806428278,-0.915105171,,,,1.856735866,0.371656165
-0.825613439,-0.910817953,,,,1.879385242,0.342011326
-0.844707456,-0.906430952,,,,1.900142235,0.312023382
-0.86370822,-0.9019427,,,,1.918985947,0.2817184
-0.882613634,-0.897355463,,,,1.935897403,0.251146294
-0.901421611,-0.892669452,,,,1.950859574,0.220295182
-0.920130075,-0.887884947,,,,1.963857395,0.189226704
-0.938736961,-0.883002304,,,,1.974877777,0.157972928
-0.957240213,-0.878021966,,,,1.983909626,0.126563206
-0.97563779,-0.872944475,,,,1.990943845,0.095027602
-0.993927661,-0.867770481,,,,1.995973353,0.063396827
-1.012107805,-0.862500758,,,,1.998993085,0.031702495
-1.030176218,-0.857136216,,,,2,-2.45E-16
-1.048130902,-0.851677916,,,,,
-1.065969878,-0.846123591,,,,,
-1.083691174,-0.840477126,,,,,
-1.101292836,-0.834737606,,,,,
-1.118772919,-0.828905988,,,,,
-1.136129493,-0.822982546,,,,,
-1.153360644,-0.816969765,,,,,
-1.170464469,-0.810864318,,,,,
-1.187439078,-0.80467051,,,,,
-1.2042826,-0.798388624,,,,,
-1.220993173,-0.79201878,,,,,
-1.237568953,-0.785559883,,,,,
-1.254008111,-0.77901463,,,,,
-1.270308831,-0.772383601,,,,,
-1.286469315,-0.765667456,,,,,
-1.302487777,-0.758866945,,,,,
-1.318362449,-0.751982916,,,,,
-1.33409158,-0.745016325,,,,,
-1.349673433,-0.737966151,,,,,
-1.365106286,-0.730833903,,,,,
-1.380388438,-0.723621664,,,,,
-1.3955182,-0.716330839,,,,,
-1.410493903,-0.708960715,,,,,
-1.425313892,-0.701509941,,,,,
-1.439976533,-0.693984436,,,,,
-1.454480206,-0.686381159,,,,,
-1.46882331,-0.678701423,,,,,
-1.483004262,-0.6709493,,,,,
-1.497021496,-0.663119434,,,,,
-1.510873465,-0.655220143,,,,,
-1.52455864,-0.64724502,,,,,
-1.538075509,-0.639200592,,,,,
-1.551422581,-0.631085995,,,,,
-1.564598383,-0.622898877,,,,,
-1.577601458,-0.614647038,,,,,
-1.590430373,-0.606324783,,,,,
-1.603083711,-0.597934252,,,,,
-1.615560074,-0.589480545,,,,,
-1.627858087,-0.580964163,,,,,
-1.63997639,-0.572377063,,,,,
-1.651913646,-0.563728411,,,,,
-1.663668538,-0.555019071,,,,,
-1.675239767,-0.546249664,,,,,
-1.686626057,-0.537420842,,,,,
-1.69782615,-0.528531737,,,,,
-1.708838809,-0.519581074,,,,,
-1.71966282,-0.510573697,,,,,
-1.730296986,-0.501510423,,,,,
-1.740740135,-0.492392105,,,,,
-1.750991113,-0.483219636,,,,,
-1.761048789,-0.473993952,,,,,
-1.770912051,-0.464716034,,,,,
-1.780579812,-0.455386908,,,,,
-1.790051005,-0.446007654,,,,,
-1.799324583,-0.436579406,,,,,
-1.808399522,-0.427103355,,,,,
-1.817274821,-0.417580758,,,,,
-1.825949501,-0.408012941,,,,,
-1.834422603,-0.39840088,,,,,
-1.842693192,-0.388738082,,,,,
-1.850760355,-0.379032789,,,,,
-1.858623202,-0.369286514,,,,,
-1.866280864,-0.359500869,,,,,
-1.873732496,-0.34967757,,,,,
-1.880977275,-0.339818455,,,,,
-1.888014402,-0.329924224,,,,,
-1.8948431,-0.31997981,,,,,
-1.901462615,-0.310003018,,,,,
-1.907872215,-0.299996022,,,,,
-1.914071195,-0.289961189,,,,,
-1.920058868,-0.27989718,,,,,
-1.925834575,-0.269784221,,,,,
-1.931397677,-0.259647531,,,,,
-1.93674756,-0.249490049,,,,,
-1.941883635,-0.239315081,,,,,
-1.946805333,-0.22908612,,,,,
-1.951512112,-0.218839969,,,,,
-1.956003451,-0.208581659,,,,,
-1.960278856,-0.198304369,,,,,
-1.964337853,-0.187978228,,,,,
-1.968179996,-0.177645792,,,,,
-1.971804859,-0.167312705,,,,,
-1.975212043,-0.156933061,,,,,
-1.978401171,-0.146535428,,,,,
-1.981371892,-0.136145412,,,,,
-1.984123877,-0.125733495,,,,,
-1.986656823,-0.115278608,,,,,
-1.98897045,-0.104841638,,,,,
-1.991064503,-0.094409248,,,,,
-1.992938749,-0.083902144,,,,,
-1.994592984,-0.0734267,,,,,
-1.996027023,-0.062990623,,,,,
-1.997240709,-0.052425992,,,,,
-1.998233908,-0.041911467,,,,,
-1.999006509,-0.031508476,,,,,
-1.999558428,-0.020810497,,,,,
-1.999889604,-0.010043761,,,,,
-2,2.45E-16,,,,,
-2,4.90E-16,,,,,
-1.999889604,0.010043761,,,,,
-1.999558428,0.020810497,,,,,
-1.999006509,0.031508476,,,,,
-1.998233908,0.041911467,,,,,
-1.997240709,0.052425992,,,,,
-1.996027023,0.062990623,,,,,
-1.994592984,0.0734267,,,,,
-1.992938749,0.083902144,,,,,
-1.991064503,0.094409248,,,,,
-1.98897045,0.104841638,,,,,
-1.986656823,0.115278608,,,,,
-1.984123877,0.125733495,,,,,
-1.981371892,0.136145412,,,,,
-1.978401171,0.146535428,,,,,
-1.975212043,0.156933061,,,,,
-1.971804859,0.167312705,,,,,
-1.968179996,0.177645792,,,,,
-1.964337853,0.187978228,,,,,
-1.960278856,0.198304369,,,,,
-1.956003451,0.208581659,,,,,
-1.951512112,0.218839969,,,,,
-1.946805333,0.22908612,,,,,
-1.941883635,0.239315081,,,,,
-1.93674756,0.249490049,,,,,
-1.931397677,0.259647531,,,,,
-1.925834575,0.269784221,,,,,
-1.920058868,0.27989718,,,,,
-1.914071195,0.289961189,,,,,
-1.907872215,0.299996022,,,,,
-1.901462615,0.310003018,,,,,
-1.8948431,0.31997981,,,,,
-1.888014402,0.329924224,,,,,
-1.880977275,0.339818455,,,,,
-1.873732496,0.34967757,,,,,
-1.866280864,0.359500869,,,,,
-1.858623202,0.369286514,,,,,
-1.850760355,0.379032789,,,,,
-1.842693192,0.388738082,,,,,
-1.834422603,0.39840088,,,,,
-1.825949501,0.408012941,,,,,
-1.817274821,0.417580758,,,,,
-1.808399522,0.427103355,,,,,
-1.799324583,0.436579406,,,,,
-1.790051005,0.446007654,,,,,
-1.780579812,0.455386908,,,,,
-1.770912051,0.464716034,,,,,
-1.761048789,0.473993952,,,,,
-1.750991113,0.483219636,,,,,
-1.740740135,0.492392105,,,,,
-1.730296986,0.501510423,,,,,
-1.71966282,0.510573697,,,,,
-1.708838809,0.519581074,,,,,
-1.69782615,0.528531737,,,,,
-1.686626057,0.537420842,,,,,
-1.675239767,0.546249664,,,,,
-1.663668538,0.555019071,,,,,
-1.651913646,0.563728411,,,,,
-1.63997639,0.572377063,,,,,
-1.627858087,0.580964163,,,,,
-1.615560074,0.589480545,,,,,
-1.603083711,0.597934252,,,,,
-1.590430373,0.606324783,,,,,
-1.577601458,0.614647038,,,,,
-1.564598383,0.622898877,,,,,
-1.551422581,0.631085995,,,,,
-1.538075509,0.639200592,,,,,
-1.52455864,0.64724502,,,,,
-1.510873465,0.655220143,,,,,
-1.497021496,0.663119434,,,,,
-1.483004262,0.6709493,,,,,
-1.46882331,0.678701423,,,,,
-1.454480206,0.686381159,,,,,
-1.439976533,0.693984436,,,,,
-1.425313892,0.701509941,,,,,
-1.410493903,0.708960715,,,,,
-1.3955182,0.716330839,,,,,
-1.380388438,0.723621664,,,,,
-1.365106286,0.730833903,,,,,
-1.349673433,0.737966151,,,,,
-1.33409158,0.745016325,,,,,
-1.318362449,0.751982916,,,,,
-1.302487777,0.758866945,,,,,
-1.286469315,0.765667456,,,,,
-1.270308831,0.772383601,,,,,
-1.254008111,0.77901463,,,,,
-1.237568953,0.785559883,,,,,
-1.220993173,0.79201878,,,,,
-1.2042826,0.798388624,,,,,
-1.187439078,0.80467051,,,,,
-1.170464469,0.810864318,,,,,
-1.153360644,0.816969765,,,,,
-1.136129493,0.822982546,,,,,
-1.118772919,0.828905988,,,,,
-1.101292836,0.834737606,,,,,
-1.083691174,0.840477126,,,,,
-1.065969878,0.846123591,,,,,
-1.048130902,0.851677916,,,,,
-1.030176218,0.857136216,,,,,
-1.012107805,0.862500758,,,,,
-0.993927661,0.867770481,,,,,
-0.97563779,0.872944475,,,,,
-0.957240213,0.878021966,,,,,
-0.938736961,0.883002304,,,,,
-0.920130075,0.887884947,,,,,
-0.901421611,0.892669452,,,,,
-0.882613634,0.897355463,,,,,
-0.86370822,0.9019427,,,,,
-0.844707456,0.906430952,,,,,
-0.825613439,0.910817953,,,,,
-0.806428278,0.915105171,,,,,
-0.78715409,0.919291003,,,,,
-0.767793004,0.923375929,,,,,
-0.748347157,0.927358037,,,,,
-0.728818695,0.93123829,,,,,
-0.709209774,0.935015925,,,,,
-0.689522559,0.938690308,,,,,
-0.669759224,0.94226092,,,,,
-0.64992195,0.945727343,,,,,
-0.630012928,0.949089246,,,,,
-0.610034354,0.952346375,,,,,
-0.589988435,0.955498543,,,,,
-0.569877384,0.958545622,,,,,
-0.54970342,0.961486192,,,,,
-0.529468772,0.964321105,,,,,
-0.509175672,0.967049221,,,,,
-0.488826361,0.969671147,,,,,
-0.468423086,0.972185311,,,,,
-0.447968099,0.97459239,,,,,
-0.427463658,0.976892006,,,,,
-0.406912026,0.979083791,,,,,
-0.386315473,0.981167446,,,,,
-0.365676273,0.983142732,,,,,
-0.344996703,0.985009459,,,,,
-0.324279047,0.98676748,,,,,
-0.303525592,0.98841668,,,,,
-0.282738628,0.98995688,,,,,
-0.261920452,0.991387304,,,,,
-0.241073361,0.992708616,,,,,
-0.220199656,0.993920346,,,,,
-0.199301642,0.995022165,,,,,
-0.178381625,0.996014395,,,,,
-0.157441916,0.996896415,,,,,
-0.136484827,0.997668521,,,,,
-0.11551267,0.998330566,,,,,
-0.09452776,0.998882125,,,,,
-0.073532416,0.999323741,,,,,
-0.052528953,0.999654835,,,,,
-0.031519692,0.999875497,,,,,
-0.010506951,0.999986035,,,,,
0.010506951,0.999986035,,,,,
0.031519692,0.999875497,,,,,
0.052528953,0.999654835,,,,,
0.073532416,0.999323741,,,,,
0.09452776,0.998882125,,,,,
0.11551267,0.998330566,,,,,
0.136484827,0.997668521,,,,,
0.157441916,0.996896415,,,,,
0.178381625,0.996014395,,,,,
0.199301642,0.995022165,,,,,
0.220199656,0.993920346,,,,,
0.241073361,0.992708616,,,,,
0.261920452,0.991387304,,,,,
0.282738628,0.98995688,,,,,
0.303525592,0.98841668,,,,,
0.324279047,0.98676748,,,,,
0.344996703,0.985009459,,,,,
0.365676273,0.983142732,,,,,
0.386315473,0.981167446,,,,,
0.406912026,0.979083791,,,,,
0.427463658,0.976892006,,,,,
0.447968099,0.97459239,,,,,
0.468423086,0.972185311,,,,,
0.488826361,0.969671147,,,,,
0.509175672,0.967049221,,,,,
0.529468772,0.964321105,,,,,
0.54970342,0.961486192,,,,,
0.569877384,0.958545622,,,,,
0.589988435,0.955498543,,,,,
0.610034354,0.952346375,,,,,
0.630012928,0.949089246,,,,,
0.64992195,0.945727343,,,,,
0.669759224,0.94226092,,,,,
0.689522559,0.938690308,,,,,
0.709209774,0.935015925,,,,,
0.728818695,0.93123829,,,,,
0.748347157,0.927358037,,,,,
0.767793004,0.923375929,,,,,
0.78715409,0.919291003,,,,,
0.806428278,0.915105171,,,,,
0.825613439,0.910817953,,,,,
0.844707456,0.906430952,,,,,
0.86370822,0.9019427,,,,,
0.882613634,0.897355463,,,,,
0.901421611,0.892669452,,,,,
0.920130075,0.887884947,,,,,
0.938736961,0.883002304,,,,,
0.957240213,0.878021966,,,,,
0.97563779,0.872944475,,,,,
0.993927661,0.867770481,,,,,
1.012107805,0.862500758,,,,,
1.030176218,0.857136216,,,,,
1.048130902,0.851677916,,,,,
1.065969878,0.846123591,,,,,
1.083691174,0.840477126,,,,,
1.101292836,0.834737606,,,,,
1.118772919,0.828905988,,,,,
1.136129493,0.822982546,,,,,
1.153360644,0.816969765,,,,,
1.170464469,0.810864318,,,,,
1.187439078,0.80467051,,,,,
1.2042826,0.798388624,,,,,
1.220993173,0.79201878,,,,,
1.237568953,0.785559883,,,,,
1.254008111,0.77901463,,,,,
1.270308831,0.772383601,,,,,
1.286469315,0.765667456,,,,,
1.302487777,0.758866945,,,,,
1.318362449,0.751982916,,,,,
1.33409158,0.745016325,,,,,
1.349673433,0.737966151,,,,,
1.365106286,0.730833903,,,,,
1.380388438,0.723621664,,,,,
1.3955182,0.716330839,,,,,
1.410493903,0.708960715,,,,,
1.425313892,0.701509941,,,,,
1.439976533,0.693984436,,,,,
1.454480206,0.686381159,,,,,
1.46882331,0.678701423,,,,,
1.483004262,0.6709493,,,,,
1.497021496,0.663119434,,,,,
1.510873465,0.655220143,,,,,
1.52455864,0.64724502,,,,,
1.538075509,0.639200592,,,,,
1.551422581,0.631085995,,,,,
1.564598383,0.622898877,,,,,
1.577601458,0.614647038,,,,,
1.590430373,0.606324783,,,,,
1.603083711,0.597934252,,,,,
1.615560074,0.589480545,,,,,
1.627858087,0.580964163,,,,,
1.63997639,0.572377063,,,,,
1.651913646,0.563728411,,,,,
1.663668538,0.555019071,,,,,
1.675239767,0.546249664,,,,,
1.686626057,0.537420842,,,,,
1.69782615,0.528531737,,,,,
1.708838809,0.519581074,,,,,
1.71966282,0.510573697,,,,,
1.730296986,0.501510423,,,,,
1.740740135,0.492392105,,,,,
1.750991113,0.483219636,,,,,
1.761048789,0.473993952,,,,,
1.770912051,0.464716034,,,,,
1.780579812,0.455386908,,,,,
1.790051005,0.446007654,,,,,
1.799324583,0.436579406,,,,,
1.808399522,0.427103355,,,,,
1.817274821,0.417580758,,,,,
1.825949501,0.408012941,,,,,
1.834422603,0.39840088,,,,,
1.842693192,0.388738082,,,,,
1.850760355,0.379032789,,,,,
1.858623202,0.369286514,,,,,
1.866280864,0.359500869,,,,,
1.873732496,0.34967757,,,,,
1.880977275,0.339818455,,,,,
1.888014402,0.329924224,,,,,
1.8948431,0.31997981,,,,,
1.901462615,0.310003018,,,,,
1.907872215,0.299996022,,,,,
1.914071195,0.289961189,,,,,
1.920058868,0.27989718,,,,,
1.925834575,0.269784221,,,,,
1.931397677,0.259647531,,,,,
1.93674756,0.249490049,,,,,
1.941883635,0.239315081,,,,,
1.946805333,0.22908612,,,,,
1.951512112,0.218839969,,,,,
1.956003451,0.208581659,,,,,
1.960278856,0.198304369,,,,,
1.964337853,0.187978228,,,,,
1.968179996,0.177645792,,,,,
1.971804859,0.167312705,,,,,
1.975212043,0.156933061,,,,,
1.978401171,0.146535428,,,,,
1.981371892,0.136145412,,,,,
1.984123877,0.125733495,,,,,
1.986656823,0.115278608,,,,,
1.98897045,0.104841638,,,,,
1.991064503,0.094409248,,,,,
1.992938749,0.083902144,,,,,
1.994592984,0.0734267,,,,,
1.996027023,0.062990623,,,,,
1.997240709,0.052425992,,,,,
1.998233908,0.041911467,,,,,
1.999006509,0.031508476,,,,,
1.999558428,0.020810497,,,,,
1.999889604,0.010043761,,,,,
2,-2.45E-16,,,,,
