100,0.126
99.91540791,0.13785916
99.66191789,0.173318055
99.24038765,0.232048313
98.65224353,0.313501503
97.89947562,0.416934623
96.98463104,0.541248605
95.91080534,0.685449816
94.68163202,0.848307798
93.30127019,1.028485174
91.77439057,1.224427809
90.10615964,1.434208228
88.30222216,1.65661864
86.36868208,1.890037741
84.31208189,2.132800887
82.13938048,2.382977193
79.85792959,2.63835932
77.4754489,2.897828815
75,3.159658791
72.43995901,3.422059728
69.8039883,3.682711716
67.10100717,3.939241269
64.34016164,4.190573171
61.53079354,4.434727348
58.68240888,4.669684289
55.80464571,4.892395451
52.90724145,5.100334624
50,5.29243
47.09275855,5.466532065
44.19535429,5.620516135
41.31759112,5.75049573
38.46920646,5.854441947
35.65983836,5.931912674
32.89899283,5.981222696
30.1960117,6.000880441
27.56004099,5.98663398
25,5.938458234
22.5245511,5.857353319
20.14207041,5.743031094
17.86061952,5.59553085
15.68791811,5.410760298
13.63131792,5.191894635
11.69777784,4.941654749
9.893840362,4.661459319
8.225609429,4.353056096
6.698729811,4.011473395
5.318367984,3.643420562
4.089194656,3.252627234
3.015368961,2.841619983
2.100524384,2.413258853
1.347756471,1.9551684
0.759612349,1.47934821
0.338082113,0.989221476
0.084592086,0.488434169
0,0
0.084592086,-0.488434169
0.338082113,-0.989221476
0.759612349,-1.47934821
1.347756471,-1.9551684
2.100524384,-2.413258853
3.015368961,-2.841619983
4.089194656,-3.252627234
5.318367984,-3.643420562
6.698729811,-4.011473395
8.225609429,-4.353056096
9.893840362,-4.661459319
11.69777784,-4.941654749
13.63131792,-5.191894635
15.68791811,-5.410760298
17.86061952,-5.59553085
20.14207041,-5.743031094
22.5245511,-5.857353319
25,-5.938458234
27.56004099,-5.98663398
30.1960117,-6.000880441
32.89899283,-5.981222696
35.65983836,-5.931912674
38.46920646,-5.854441947
41.31759112,-5.75049573
44.19535429,-5.620516135
47.09275855,-5.466532065
50,-5.29243
52.90724145,-5.100334624
55.80464571,-4.892395451
58.68240888,-4.669684289
61.53079354,-4.434727348
64.34016164,-4.190573171
67.10100717,-3.939241269
69.8039883,-3.682711716
72.43995901,-3.422059728
75,-3.159658791
77.4754489,-2.897828815
79.85792959,-2.63835932
82.13938048,-2.382977193
84.31208189,-2.132800887
86.36868208,-1.890037741
88.30222216,-1.65661864
90.10615964,-1.434208228
91.77439057,-1.224427809
93.30127019,-1.028485174
94.68163202,-0.848307798
95.91080534,-0.685449816
96.98463104,-0.541248605
97.89947562,-0.416934623
98.65224353,-0.313501503
99.24038765,-0.232048313
99.66191789,-0.173318055
99.91540791,-0.13785916
100,-0.126
